"";"source";"target";"value"
"23290";"6278041084541016";"9344507028244";2
"23291";"6278041604565313";"9344515739613";2
"23292";"6278041778432118";"9344707970558";2
"23293";"6278041657445918";"9344745703583";2
"23294";"6278041299965414";"9344483415847";2
"23295";"6278041628557312";"9344767179731";2
"23296";"6278041792432219";"9344415488420";2
"23297";"6278041106060516";"9344481584989";2
"23298";"6278041717867317";"9353102878246";2
"23299";"6278042027679616";"9353130137735";2
"23300";"6278041809987114";"9344723758840";2
"23301";"6278041995641715";"9344758967071";2
"23302";"6278041282112016";"9355036519752";2
"23303";"6278041309308415";"9344609159426";2
"23304";"6278041058472313";"9344718122588";2
"23305";"6278041359688013";"9344411619972";2
"23306";"6278041554821815";"9344502240429";2
"23307";"6278041116253911";"9344428530949";2
"23308";"6278041056200112";"9344468309703";2
"23309";"6278041164966612";"9361034061957";2
"23310";"6278041081246718";"9344663277319";2
"23311";"6278041711783718";"9344775993770";2
"23312";"6278041207787215";"9344453801441";2
"23313";"6278041815263716";"9344454512247";2
"23314";"6278041725712919";"9344752172921";2
"23315";"6278041978437214";"9353137792791";2
"23316";"6278041316825617";"9353167044082";2
"23317";"6278041949618116";"9344474087831";2
"23318";"6278041728902319";"9344603868416";2
"23319";"6278041051532311";"9344408287368";2
"23320";"6278042073563615";"9344415830571";2
"23321";"6278041692712512";"9344676704789";2
"23322";"6278041705148118";"9353216559352";2
"23323";"6278041539466116";"9344504603017";2
"23324";"6278041980794024";"9361059467956";2
"23325";"6278041757420811";"9344634414118";2
"23326";"6278041019625413";"9344491269586";2
"23327";"6278041147582411";"9344474528778";2
"23328";"6278041509268328";"9344496495232";2
"23329";"6278041456272711";"9344724119039";2
"23330";"6278041148306513";"9344455779281";2
"23331";"6278041397975513";"9344662877503";2
"23332";"6278041657565012";"9355041497250";2
"23333";"6278042061095315";"9344467809761";2
"23334";"6278041832951517";"9355036797211";2
"23335";"6278041384970022";"9353182355118";2
"23336";"6278042055135614";"9344431905574";2
"23337";"6278041365100110";"9353101101871";2
"23338";"6278042160254516";"9353178811994";2
"23339";"6278041903252415";"9344612666508";2
"23340";"6278041231762622";"9344501309653";2
"23341";"6278041117438313";"9344431711991";2
"23342";"6278041741780916";"9344621585586";2
"23343";"6278041553931128";"9361041708500";2
"23344";"6278041781796418";"9344457069403";2
"23345";"6278041810936217";"9344701293936";2
"23346";"6278041247623511";"9344458940244";2
"23347";"6278041322020617";"9344410444261";2
"23348";"6278042063470318";"9344745550095";2
"23349";"6278041395472117";"9344666842071";2
"23350";"6278041824024919";"9344403243789";2
"23351";"6278041996900219";"9353138231398";2
"23352";"6278041031006816";"9344428914077";2
"23353";"6278041364798518";"9344409306174";2
"23354";"6278042099179214";"9353177540772";2
"23355";"6278041740816117";"9344487542600";2
"23356";"6278041308853114";"9344417664754";2
"23357";"6278041288910322";"9344462605115";2
"23358";"6278041690663212";"9355031990402";2
"23359";"6278041813680416";"9344755988369";2
"23360";"6278041623361710";"9355030492518";2
"23361";"6278041141222618";"9344673144229";2
"23362";"6278041522909411";"9344459738420";2
"23363";"6278041728440211";"9353108732184";2
"23364";"6278041996492316";"9344669550164";2
"23365";"6278041261466219";"9344487680913";2
"23366";"6278041253294819";"9344475802822";2
"23367";"6278041053813115";"9361030795023";2
"23368";"6278041924535616";"9344698716746";2
"23369";"6278041270224112";"9353179121658";2
"23370";"6278041748480411";"9344506845026";2
"23371";"6278041015263011";"9344531037076";2
"23372";"6278042114361219";"9353168064249";2
"23373";"6278041752279519";"9344666722922";2
"23374";"6278041575176611";"9344681348466";2
"23375";"6278042123372116";"9344416340390";2
"23376";"6278041279143412";"9344753158276";2
"23377";"6278041541956625";"9361059902143";2
"23378";"6278041279337527";"9344409831423";2
"23379";"6278042066636816";"9353136497277";2
"23380";"6278041027859616";"9344471794886";2
"23381";"6278041286224510";"9344529832331";2
"23382";"6278041575610510";"9344512916024";2
"23383";"6278042001151814";"9353182663701";2
"23384";"6278041901013116";"9344665571354";2
"23385";"6278041606254627";"9344421542215";2
"23386";"6278041610547313";"9344753481688";2
"23387";"6278041589447115";"9344610693124";2
"23388";"6278042029987819";"9353105020451";2
"23389";"6278041351362518";"9353182292086";2
"23390";"6278041792070423";"9355065053630";2
"23391";"6278041985597711";"9344413505310";2
"23392";"6278041160077919";"9353108703719";2
"23393";"6278041452728617";"9344414956210";2
"23394";"6278041245041013";"9344505546887";2
"23395";"6278042094391814";"9344750433918";2
"23396";"6278041512374923";"9344416144455";2
"23397";"6278041814631616";"9344628108191";2
"23398";"6278041348205622";"9344477618858";2
"23399";"6278041534485913";"9344653150295";2
"23400";"6278042021623917";"9344420541042";2
"23401";"6278041235285612";"9353213572705";2
"23402";"6278041346536812";"9344659910961";2
"23403";"6278041585543719";"9344420356738";2
"23404";"6278041284344310";"9353104166358";2
"23405";"6278041563281118";"9344607817403";2
"23406";"6278041684901412";"9353106702738";2
"23407";"6278041540755812";"9344662897174";2
"23408";"6278042193731316";"9344675982751";2
"23409";"6278041680588411";"9344653959522";2
"23410";"6278042103177618";"9344781820558";2
"23411";"6278041776891919";"9353188786091";2
"23412";"6278041055722413";"9344471504294";2
"23413";"6278041054737610";"9344507056643";2
"23414";"6278041741200519";"9344463601024";2
"23415";"6278041390994115";"9344685194526";2
"23416";"6278041717471011";"9344798529086";2
"23417";"6278042143989923";"9355070251052";2
"23418";"6278041965973114";"9355042185996";2
"23419";"6278042165504212";"9344662916691";2
"23420";"6278041683377614";"9344777313781";2
"23421";"6278041553266913";"9353130638485";2
"23422";"6278042020318816";"9344503327211";2
"23423";"6278042138864818";"9355039135546";2
"23424";"6278041023436617";"9344496252668";2
"23425";"6278041282489810";"9344408687922";2
"23426";"6278041242300826";"9344609678941";2
"23427";"6278041321232916";"9344466957524";2
"23428";"6278041749114928";"9344464530583";2
"23429";"6278041905795916";"9344662036924";2
"23430";"6278041595475118";"9344608407863";2
"23431";"6278041127509319";"9344508392351";2
"23432";"6278041901232310";"9344405953914";2
"23433";"6278041273472312";"9344403840780";2
"23434";"6278041781443219";"9344704421855";2
"23435";"6278042056329711";"9355040277808";2
"23436";"6278041736855616";"9344535965412";2
"23437";"6278041248530111";"9344416180286";2
"23438";"6278041723813818";"9344657881263";2
"23439";"6278042195194315";"9344536299417";2
"23440";"6278041506816517";"9344709219761";2
"23441";"6278041815755125";"9344521058807";2
"23442";"6278041162394916";"9344420428190";2
"23443";"6278041343343816";"9344513361533";2
"23444";"6278041208094215";"9344473321059";2
"23445";"6278041638471215";"9344751001239";2
"23446";"6278042181782214";"9361059686678";2
"23447";"6278042099610317";"9355035205595";2
"23448";"6278041602711117";"9344649514346";2
"23449";"6278041542372418";"9344694507553";2
"23450";"6278042085053316";"9353136408594";2
"23451";"6278041050102017";"9344513194797";2
"23452";"6278042003856113";"9344660258441";2
"23453";"6278041556109417";"9344611181767";2
"23454";"6278042008613311";"9355036979037";2
"23455";"6278041483580011";"9344468552604";2
"23456";"6278041303578518";"9355040877817";2
"23457";"6278041945748917";"9353214249903";2
"23458";"6278041344672411";"9344612678198";2
"23459";"6278041053004723";"9344533827170";2
"23460";"6278041086416613";"9344645099342";2
"23461";"6278041557519713";"9344602767895";2
"23462";"6278042081462610";"9344655795654";2
"23463";"6278041211583618";"9344714318831";2
"23464";"6278041234123228";"9344403852141";2
"23465";"6278041647571328";"9344663778342";2
"23466";"6278041826363612";"9344637729936";2
"23467";"6278041822772113";"9344498185056";2
"23468";"6278041818607513";"9344419867450";2
"23469";"6278041291143911";"9344686158602";2
"23470";"6278041997823311";"9344663766424";2
"23471";"6278042057177119";"9344414278565";2
"23472";"6278041336052424";"9344487793620";2
"23473";"6278041239528611";"9344481308905";2
"23474";"6278041628651511";"9344509442451";2
"23475";"6278041817040724";"9344637823283";2
"23476";"6278041489706412";"9344453426835";2
"23477";"6278041905116816";"9344466985046";2
"23478";"6278041729495818";"9344601884654";2
"23479";"6278041321060119";"9355042924267";2
"23480";"6278041660558210";"9353190925501";2
"23481";"6278041478128214";"9344474606124";2
"23482";"6278042019214513";"9344477810467";2
"23483";"6278042057802815";"9353108325836";2
"23484";"6278041234105217";"9355035687551";2
"23485";"6278041827323318";"9344488045155";2
"23486";"6278041805905110";"9344757852088";2
"23487";"6278041253299412";"9344535205945";2
"23488";"6278041266202924";"9344744507731";2
"23489";"6278041289929727";"9344612505821";2
"23490";"6278041668170315";"9344521930448";2
"23491";"6278041474469018";"9353108427929";2
"23492";"6278041553810413";"9353100809518";2
"23493";"6278041735872117";"9344538080624";2
"23494";"6278041925559516";"9344536287001";2
"23495";"6278042007048113";"9344671450094";2
"23496";"6278041492009713";"9344432481367";2
"23497";"6278041682593310";"9344418585843";2
"23498";"6278042026142210";"9361042151527";2
"23499";"6278041220270116";"9344777714977";2
"23500";"6278041091858213";"9344496833034";2
"23501";"6278041241818117";"9344422270636";2
"23502";"6278041369066010";"9344677923615";2
"23503";"6278042038128017";"9344416163159";2
"23504";"6278041947735714";"9353103201753";2
"23505";"6278041171437615";"9344655954679";2
"23506";"6278041086353220";"9344412192023";2
"23507";"6278041592142125";"9344499858249";2
"23508";"6278041971277914";"9355032964075";2
"23509";"6278042041241112";"9344661485044";2
"23510";"6278042066752019";"9344757510407";2
"23511";"6278041934387214";"9344664029528";2
"23512";"6278041675495812";"9344533560534";2
"23513";"6278041266610811";"9344430164408";2
"23514";"6278042042051312";"9355032797192";2
"23515";"6278041332709225";"9344663476019";2
"23516";"6278041911593115";"9344655089449";2
"23517";"6278041240311312";"9344683510786";2
"23518";"6278041827210218";"9344678146488";2
"23519";"6278042140463419";"9361059072600";2
"23520";"6278041055371211";"9344425682948";2
"23521";"6278041281222725";"9344519976687";2
"23522";"6278041527219816";"9344643357413";2
"23523";"6278041310755620";"9344667206346";2
"23524";"6278041264642717";"9344465866698";2
"23525";"6278041816763813";"9353102351770";2
"23526";"6278041827539319";"9344652247958";2
"23527";"6278041590572216";"9344720199745";2
"23528";"6278042044503112";"9344610208908";2
"23529";"6278041953536410";"9344403821321";2
"23530";"6278041341187710";"9344792229555";2
"23531";"6278041780181216";"9344430176647";2
"23532";"6278041747586515";"9344474657256";2
"23533";"6278041053340812";"9344455262073";2
"23534";"6278041563582119";"9344662038423";2
"23535";"6278041457711113";"9344531717206";2
"23536";"6278041778568812";"9344703539230";2
"23537";"6278041622756613";"9344526321258";2
"23538";"6278041027071428";"9355034345582";2
"23539";"6278041732365115";"9344408254438";2
"23540";"6278041212157818";"9344464382397";2
"23541";"6278041544242015";"9344415903510";2
"23542";"6278041219640816";"9344660505781";2
"23543";"6278041080165216";"9344408388171";2
"23544";"6278041299562211";"9344487240803";2
"23545";"6278041294024316";"9344473514642";2
"23546";"6278041281669818";"9355039461416";2
"23547";"6278041328626011";"9355030083877";2
"23548";"6278041680194913";"9344408712587";2
"23549";"6278042069648818";"9344483297641";2
"23550";"6278041404297018";"9344494045538";2
"23551";"6278041967139417";"9353100872932";2
"23552";"6278041667942029";"9344757436547";2
"23553";"6278041251636110";"9344418730830";2
"23554";"6278041399363916";"9344738295866";2
"23555";"6278041789102114";"9344664625973";2
"23556";"6278041731679516";"9344761679626";2
"23557";"6278042070837517";"9353137224001";2
"23558";"6278042044761314";"9344799144936";2
"23559";"6278042149506218";"9344678097582";2
"23560";"6278041972592113";"9344662265065";2
"23561";"6278041379536713";"9344488129824";2
"23562";"6278041029395213";"9344415440213";2
"23563";"6278041729711412";"9344453775513";2
"23564";"6278041556078018";"9344427459074";2
"23565";"6278041248046613";"9344669930881";2
"23566";"6278041994067623";"9344664966083";2
"23567";"6278041087378614";"9344517304536";2
"23568";"6278041821845217";"9344630288157";2
"23569";"6278041607978315";"9344478973222";2
"23570";"6278041248589828";"9344666138884";2
"23571";"6278041339235414";"9344771439753";2
"23572";"6278041087477713";"9344427182057";2
"23573";"6278041833724012";"9344454903007";2
"23574";"6278041054818527";"9344663534887";2
"23575";"6278041350208811";"9344666688846";2
"23576";"6278041468161316";"9344415271152";2
"23577";"6278041790107417";"9344478372346";2
"23578";"6278041328837311";"9344510646015";2
"23579";"6278041904329717";"9344716820400";2
"23580";"6278041810254918";"9344758197300";2
"23581";"6278041638303111";"9344662103824";2
"23582";"6278041516449812";"9355030635045";2
"23583";"6278041611331915";"9353185126487";2
"23584";"6278041151390412";"9344427304336";2
"23585";"6278041693389211";"9344660734211";2
"23586";"6278041716301813";"9344646601858";2
"23587";"6278041030057513";"9344482080329";2
"23588";"6278041910744511";"9344479552693";2
"23589";"6278041525496416";"9344501536264";2
"23590";"6278041168881817";"9344409617904";2
"23591";"6278041633767716";"9344431960955";2
"23592";"6278042037860412";"9355043011690";2
"23593";"6278041346616226";"9344604370383";2
"23594";"6278041475213019";"9344525001090";2
"23595";"6278041588529418";"9344402365093";2
"23596";"6278042133855316";"9344752681829";2
"23597";"6278041040734424";"9344419284806";2
"23598";"6278041243352719";"9344652483042";2
"23599";"6278041470593217";"9355040031134";2
"23600";"6278041161575614";"9344479353788";2
"23601";"6278041054349119";"9353062901718";2
"23602";"6278041105268110";"9344462132208";2
"23603";"6278041332546221";"9344520896639";2
"23604";"6278041489439014";"9344520752874";2
"23605";"6278041263020816";"9344414885213";2
"23606";"6278041385897414";"9344406483458";2
"23607";"6278041809161116";"9344667375912";2
"23608";"6278041142489612";"9344610820629";2
"23609";"6278041986335913";"9344427725032";2
"23610";"6278041210968810";"9344664701813";2
"23611";"6278041265800413";"9355035689524";2
"23612";"6278041389999125";"9344431312662";2
"23613";"6278041374927719";"9344518967501";2
"23614";"6278041361948710";"9355040420020";2
"23615";"6278041316258512";"9344491554040";2
"23616";"6278041822138117";"9344667458738";2
"23617";"6278041213196922";"9344679831949";2
"23618";"6278041278560012";"9361032822475";2
"23619";"6278041018837316";"9344498857885";2
"23620";"6278041479018026";"9344422349561";2
"23621";"6278041243810724";"9344664827490";2
"23622";"6278041586387710";"9355041472196";2
"23623";"6278041491487118";"9344672802120";2
